Date,Close,High,Low,Open,Volume,Date_final
2021-10-28,149.07794189453125,149.66419997930225,146.29316753585874,146.3908846714247,100077900,2021-10-28
2021-10-29,146.371337890625,146.50813293434493,143.05892977311782,143.85038787675046,124953200,2021-10-29
2021-11-01,145.5505828857422,146.2736360885386,144.41712959922393,145.57989504750188,74588300,2021-11-01
2021-11-02,146.58631896972656,148.10084526807523,145.24766564186768,145.25744630214584,69122000,2021-11-02
2021-11-03,148.02268981933594,148.4916993652847,146.39091470548655,146.94786074576106,54511500,2021-11-03
2021-11-04,147.5048065185547,148.94114717338857,147.19212358039826,148.11061107430388,60394600,2021-11-04
2021-11-05,148.03318786621094,148.93344079375584,146.83937063089465,148.6300964838691,65463900,2021-11-05
2021-11-08,147.21124267578125,148.3169952703634,146.93725326087116,148.16042562432813,55020900,2021-11-08
2021-11-09,147.5732879638672,148.17997664131613,146.83938459031998,146.97637928946335,56787900,2021-11-09
2021-11-10,144.7453155517578,146.9078907486886,144.67682566721112,146.8002509889988,65187100,2021-11-10
2021-11-11,144.69638061523438,146.22289720379737,144.51045604306032,145.76299817171153,41000000,2021-11-11
2021-11-12,146.77088928222656,147.1720784304826,144.31474986015922,145.24435777936998,63804000,2021-11-12
2021-11-15,146.78067016601562,148.62032601011296,146.22289645235986,147.14272437440852,59222800,2021-11-15
2021-11-16,147.7592010498047,148.23868992516853,146.13482479249984,146.72195341819835,59256200,2021-11-16
2021-11-17,150.19578552246094,151.67337235529826,147.7494408070529,147.7592208106454,88807000,2021-11-17
2021-11-18,154.48178100585938,155.26461435018126,149.76523586281957,150.41107449173293,137827700,2021-11-18
2021-11-19,157.10426330566406,157.56417731455713,153.17053675502055,154.26649442831288,117305600,2021-11-19
2021-11-22,157.5641632080078,162.14371301680876,157.54458827093626,158.20998681834752,117467900,2021-11-22
2021-11-23,157.94578552246094,158.3274146566765,155.64621578340464,157.66200120676388,96041900,2021-11-23
2021-11-24,158.4644317626953,158.66013635871653,156.2137915801923,157.2999692591092,69463600,2021-11-24
2021-11-26,153.4445037841797,157.00638063396804,153.00416477836077,156.14527755829806,76959800,2021-11-26
2021-11-29,156.80091857910156,157.73052659848017,155.38202667808307,155.94958045222978,88748200,2021-11-29
2021-11-30,161.75233459472656,161.96761414950842,156.48779536992407,156.55630019703872,174048100,2021-11-30
2021-12-01,161.2336883544922,166.64500155872992,160.99883389139347,163.88551760970591,152052500,2021-12-01
2021-12-02,160.24534606933594,160.6759050938818,154.4132690949476,155.33309702351337,136739200,2021-12-02
2021-12-03,158.36656188964844,161.41961013164072,156.29206642790317,160.49978216462458,118023100,2021-12-03
2021-12-06,161.77188110351562,164.27693555746282,160.7541933995356,160.76397340255957,107497000,2021-12-06
2021-12-07,167.506103515625,167.89752761795768,164.72705957992557,165.4511829707639,120405400,2021-12-07
2021-12-08,171.32240295410156,172.18352101189242,167.03640253357247,168.43571937748263,116998900,2021-12-08
2021-12-09,170.81353759765625,172.9565375380552,170.18727407030087,171.15603176332104,108923700,2021-12-09
2021-12-10,175.59861755371094,175.77476213435622,170.94078267392138,171.4496265464153,115402700,2021-12-10
2021-12-13,171.9682159423828,178.22107107247726,171.7627164613835,177.232738467209,153237000,2021-12-13
2021-12-14,170.5885009765625,173.92531854630914,168.51400556372403,171.48875398461132,139380400,2021-12-14
2021-12-15,175.45184326171875,175.6475478496639,168.6118581679586,171.35176719309973,131063300,2021-12-15
